videoId,channelId,title,description,publishAt,videoUrl
wj6h-_nmByA,UCRpeNmI78BaABplkfz0AQuw,[RED CARPET 2017] How to be unique in 2017 - HOOR LOONS,"Bộ phim xoay quanh những cố gắng của một bạn trẻ để làm bản thân nổi bật và khác biệt. Đây là một tác phẩm châm biếm, chỉ ra ...",2017-05-09T14:30:39Z,https://www.youtube.com/watch?v=wj6h-_nmByA
inw5tDb0MJw,UCYjuxsZ3DAqkkKCLCgzMAvw,[LEGSPO] i wanna be sweet nothing,music: Calvin Harris - Sweet Nothing ft. Florence Welch https://www.youtube.com/watch?v=17ozSeGw-fY non pictures are mine.,2019-05-14T13:16:05Z,https://www.youtube.com/watch?v=inw5tDb0MJw
QdOMKiGDJuE,UCNFbrJ7KQDSES187jZMOHbQ,Overcome P.T.S.D. with Rachel Elizabeth,"Weekly health, fitness and nutrition challenges and vlog with Rachel Elizabeth Murray. Click “see more” below for more info!",2011-11-28T21:35:01Z,https://www.youtube.com/watch?v=QdOMKiGDJuE
fmkyzMXQKoo,UCNFbrJ7KQDSES187jZMOHbQ,&quot;Why I Quit 5 YEARS of BODYBUILDING&quot; - Real Talk With Rach - Episode 17,Why I stepped away from 5yrs of bodybuilding. Click “see more” below for more info! — Official Site: www.causefitness.com MY ...,2017-01-11T18:00:30Z,https://www.youtube.com/watch?v=fmkyzMXQKoo
mm4W1pUeGCs,UCH_DqlG4RmzVOCGAL_LIraA,Super Sexy Fit Chicks,Fitspo Inspiration! Inspire yourself! Get Healthy Get Fit! I do not own any of the content.,2014-07-08T10:31:43Z,https://www.youtube.com/watch?v=mm4W1pUeGCs
cuhDkSDn6uE,UCcvnynVwNXWHokdWrMsWx8w,R/Fatlogic | &quot;LOSING WEIGHT IS FATPHOBIC!!&quot;,"R/Fatlogic | ""LOSING WEIGHT IS FATPHOBIC!"" We're going over the top posts of r/fatlogic, where people think losing weight is ...",2021-01-19T21:39:05Z,https://www.youtube.com/watch?v=cuhDkSDn6uE
3RfvQIqNvbc,UCdj2w1MLky5DYNeovvvFcMw,Bikini,"Girls in bikinis for summer thinspiration Music: Rihanna ""We found love""",2012-08-26T12:20:29Z,https://www.youtube.com/watch?v=3RfvQIqNvbc
UU4FPI9tdQk,UCwtWVUoBj29UZJG_80Nv12A,depression and binge eating there&#39;s hope,Life is going to happen....we get to control how we chose to react to it...learn how.,2015-03-12T03:12:07Z,https://www.youtube.com/watch?v=UU4FPI9tdQk
h7HB1uNkr74,UCyH87JzIQrjvGCNPlGtG2PA,Earn $500 A Day Online For Free [Copy &amp; Paste] Make Money on Tumblr | Make Money Online 2021,Earn $500 A Day Online For Free [Copy & Paste] Make Money on Tumblr | Make Money Online 2021. How to make passive ...,2021-02-19T13:00:14Z,https://www.youtube.com/watch?v=h7HB1uNkr74
Nc-4Z_r_63k,UC4T3Yg0YF_s507c6sw5ZDTg,I CAN&#39;T WAIT TO FAIL!- Food For Thought 3,Check out Ben's work! https://www.benkolde.com/ Wish him a happy birthday in the comments! 30% all PES products off using ...,2017-04-07T14:00:03Z,https://www.youtube.com/watch?v=Nc-4Z_r_63k
kdxOjTg_e0I,UCoaSbdzpI5ugZNtAYEVuveg,Breathing in Mia (bulimia mindset),"TRIGGER WARNING - don't watch if you're easily triggered, no major triggering pics, but triggering themes this is just an ...",2011-05-23T15:51:15Z,https://www.youtube.com/watch?v=kdxOjTg_e0I
8tMpKQ35IBU,UCQFa7esdLbOavv15Ds537ZA,TLYC Presents: A True Story,Beauty from Ashes.,2011-10-23T05:00:03Z,https://www.youtube.com/watch?v=8tMpKQ35IBU
Nc-4Z_r_63k,UC4T3Yg0YF_s507c6sw5ZDTg,I CAN&#39;T WAIT TO FAIL!- Food For Thought 3,Check out Ben's work! https://www.benkolde.com/ Wish him a happy birthday in the comments! 30% all PES products off using ...,2017-04-07T14:00:03Z,https://www.youtube.com/watch?v=Nc-4Z_r_63k
8tMpKQ35IBU,UCQFa7esdLbOavv15Ds537ZA,TLYC Presents: A True Story,Beauty from Ashes.,2011-10-23T05:00:03Z,https://www.youtube.com/watch?v=8tMpKQ35IBU
E4WolgyAfXw,UCiiMbu2X9eDOrSHwD7BtFuA,SKINNY MOTIVATION - Before &amp; After,Before & after photos of strong people who have reached their goal. Most photographs are from TUMBLR and I do not own ...,2012-01-24T18:21:05Z,https://www.youtube.com/watch?v=E4WolgyAfXw
GoBC9JZstE4,UCHYcZ7GoD46tZIu8jl3qVXA,Watch me tone - The Healthy Way WEEK1,Getting fit the healthy way - WEEK 1 - I am going to upload a video weekly on my fitness progress. Please Subscribe to follow my ...,2013-05-07T16:26:48Z,https://www.youtube.com/watch?v=GoBC9JZstE4
rUvHSPUJ59E,UCvY2rsBEy8J_OMZQhVViuVQ,How To Make $548.24 Per Day On Clickbank With ZERO Money To Start! SO EASY!,90% OFF CLICKBANK $700/Day = http://bit.ly/CCSNIPER RICH FAM http://bit.ly/Magic_Button HUGE FREE TRAFIC ...,2022-04-26T17:15:03Z,https://www.youtube.com/watch?v=rUvHSPUJ59E
eHjaX7Rs7aw,UCXDvKpm9rFYXJz7FYFbQ0aQ,Why you SHOULDN&#39;T eat healthy | CLICK BAIT | Cucumber Honest  NEWS,Welcome to Vegetable News! Subscribe today and know everything - http://bit.ly/vegetablenews The one place to get latest ...,2020-01-14T03:44:43Z,https://www.youtube.com/watch?v=eHjaX7Rs7aw
Z49AB1Ptosg,UC-Aeo1sNn4mdZwQMrxQYODQ,JENNIFER LAWRENCE - HOT,"THINSPIRATION - JENNIFER LAWRENCE, the perfect role model for girls all around the world for sure.",2014-01-11T17:43:50Z,https://www.youtube.com/watch?v=Z49AB1Ptosg
SHIGR9m1xlI,UCW2xoh7nvYIoXgD7ozGFYew,Watch me Shrink!,"I really want to loos some weight, but i know it´s not easy... I wont end with bulimia, couse it´s killing me inside!",2009-11-15T18:33:24Z,https://www.youtube.com/watch?v=SHIGR9m1xlI
qTmzVU9QOqc,UC_68DiLJ3RvEgVhaUXpWVMA,Super Fast Earn $150+ EVERY Day On Clickbank With Unlimited FREE Traffic | Clickbank 2021,Super Fast Earn $150+ EVERY Day On Clickbank With Unlimited FREE Traffic | Clickbank 2021 FORBIDDEN LINK ...,2021-04-11T15:30:13Z,https://www.youtube.com/watch?v=qTmzVU9QOqc
o2JOXAK7elU,UCNlkN0UagF_WGRt8BbOCO7w,Building a Brand on Instagram,How to build your brand on INSTAGRAM especially as a Beachbody coach. Check out so dos and don'ts. Most importantly stay ...,2017-02-17T16:48:03Z,https://www.youtube.com/watch?v=o2JOXAK7elU
RC8gVF05ek8,UCkk6TYsT_y0H-ayQP3q4wLA,"Q&amp;A- SHREDDING FAT, WHAT I WISH I&#39;D KNOWN BEFORE I STARTED, DIET TIPS &amp; MORE",Hope you enjoy!! Insta- fittolift.,2018-03-25T17:33:35Z,https://www.youtube.com/watch?v=RC8gVF05ek8
RM_MBgBfCzI,UCvY2rsBEy8J_OMZQhVViuVQ,Make Your First Clickbank Sale With NO MONEY: Clickbank FREE TRAFFIC 2021,HUGE FREE TRAFIC -- https://bit.ly/bigkash RICH FAM http://bit.ly/Magic_Button.,2021-06-14T05:19:02Z,https://www.youtube.com/watch?v=RM_MBgBfCzI
EFvuZnSA_34,UCvY2rsBEy8J_OMZQhVViuVQ,🤑 How To Make $458+ Per Day With Clickbank For Beginners - Make Money Online For Beginners 2022,90% OFF CLICKBANK $700/Day = http://bit.ly/CCSNIPER This Trick Made Me $258 Free On Clickbank ...,2021-09-08T17:15:09Z,https://www.youtube.com/watch?v=EFvuZnSA_34
I7uAlLKfGcI,UCvY2rsBEy8J_OMZQhVViuVQ,"I Found A Secret To Make $1,000 Fast With Clickbank For FREE",I Found A Secret To Make $1000 Fast With Clickbank For FREE ➡️GET COMMISSION SPIDER $28K FORMULA ...,2020-12-11T01:00:01Z,https://www.youtube.com/watch?v=I7uAlLKfGcI
8rIEeNUVwqQ,UCYmqL7QahMumzRHTueRpu2A,"GIF compilation from 2014-03-25 and 2014-03-19, gif, love",This is a cool GIF compilation created with Omnirender! Created between dates:2014-03-25 and 2014-03-19 Create your OWN ...,2015-03-26T04:42:17Z,https://www.youtube.com/watch?v=8rIEeNUVwqQ
gGWVizvIDyc,UC7rcktcCMcgG_mzX5XmVOBA,Reasons To Lose Weight,"Reasons to lose weight with the help of Clothestootight.tumblr, onehundreddayproject.com, reasonstobefit.tumblr,diet ...",2012-05-18T08:25:43Z,https://www.youtube.com/watch?v=gGWVizvIDyc
Zvi6SxHASMI,UCK8kE60I70Y3TS2SwXBRLWg,Day before I start the ABC ( Ana Boot Camp) Diet.,Yea... I know my body sucks. Yea... That black spot on my hip is a tattoo.,2011-08-31T17:07:52Z,https://www.youtube.com/watch?v=Zvi6SxHASMI
OblkPPe2rBM,UCdcqjdDhbvZ4j7-B0NqyDAQ,ASMR #391,JANE ASMR #makan #kuliner #food #makanan #makanenak #foodporn #makanmakan #foodie #instafood #makananenak ...,2022-12-24T11:08:39Z,https://www.youtube.com/watch?v=OblkPPe2rBM
OZMOyuAnQ6g,UCdu4afnRmZsepvhHSdNQHNA,ASMR Lego Man Chocolate🍫Strawberry Honey Jelly🍓🍯MUKBANG ASMR Eating Sounds #shorts,ASMR Lego Man Chocolate  Strawberry Honey Jelly    MUKBANG ASMR Eating Sounds #shorts ▻ Subscribe AZURA ASMR ...,2021-08-30T23:00:07Z,https://www.youtube.com/watch?v=OZMOyuAnQ6g
J-nrwG43sIM,UCVkEKusBVnOg8yUXlGZAZgQ,Cocok untuk diet! #asmr #asmreating #asmrindonesia #asmrfood #asmrsounds #asmrvideo,"Hallo Tianasious, welcome to my youtube channel :) Hari ini makan nasi ramesan yang bisa kalian jumpai di warteg! Mantap ...",2023-01-07T07:51:07Z,https://www.youtube.com/watch?v=J-nrwG43sIM
IY2j18IRfVE,UCsknQzZy5_VKcO6yqucp3qg,Cuma makan gorengan aja ko ga usah diet yaa😆 #fyp #asmr #food #mukbang #gorengan #makanbareng #laper,,2022-05-31T10:24:24Z,https://www.youtube.com/watch?v=IY2j18IRfVE
9kLN40JItjA,UCtMq7I55sZJcvaWac2-z4Sw,ASMR Emoji Food Eating Challenge 👁🍡🐰🍇 #youtubepartner,"If you're watching my shorts, don't forget to subscribe & watch my longer ASMR satisfying videos on my channel & please tap ...",2022-05-01T16:07:44Z,https://www.youtube.com/watch?v=9kLN40JItjA
gu4qwKG0UAg,UCi2JJ8PLW0G9dgWTSqT-11g,gagal diet garagara billar 🤣 #shorts #trending #viral #shortvideo #duet #asmr #mukbang #mukbangasmr,,2022-10-04T13:18:07Z,https://www.youtube.com/watch?v=gu4qwKG0UAg
crpM2dUI38I,UCo-gAYrvd7WIrCRsNueddtQ,ASMR 🥦 100+ TRIGGERS FOOD in 11 MINUTES 🍗🍏 АСМР 100+ ТРИГГЕРОВ ЕДЫ за 11 МИНУТ 🥩🧄 [Eating/Mukbang],"Вот и новая версия АСМР 100 триггеров для 99,9% мурашек!   Быстрая, шуточная версия. В этой версии тебя ждут звуки ...",2021-03-16T14:51:32Z,https://www.youtube.com/watch?v=crpM2dUI38I
35r3f-goHoc,UCCXVEgKBIauqimk_cf2wNNQ,버거킹 스태커와퍼와 핵불닭볶음면 드라마먹방 ASMR MUKBANG BurgerKing 1700Kcal Whopper &amp; Nuclear Fire Noodle Eating show,"안녕하세요 여러분 균입니다! 오늘은 버거킹에서 새로나온 스태커와퍼4와 치킨너겟, 치즈스틱 그리고 핵불닭볶음면을 준비했어요! 하.",2021-01-27T14:08:15Z,https://www.youtube.com/watch?v=35r3f-goHoc
NjUryDcTrSM,UC-i2ywiuvjvpTy2zW-tXfkw,&quot;떵개도 한번 해본다!!&quot; 하루에 만칼로리 먹방~!!  ASMR Mukbang(Eating Show),문의메일 ddeonggae@sandboxnetwork.net Music provided by 브금대통령 Track : 내 꿈은 말이지 ...,2022-05-01T12:00:10Z,https://www.youtube.com/watch?v=NjUryDcTrSM
kPVwSC9lCok,UCdcqjdDhbvZ4j7-B0NqyDAQ,ASMR RAINBOW DESSERTS STRAWS 레인보우 스트로우 MUKBANG 먹방,JANE ASMR #makan #kuliner #food #makanan #makanenak #foodporn #makanmakan #foodie #instafood #makananenak ...,2022-12-27T14:27:43Z,https://www.youtube.com/watch?v=kPVwSC9lCok
0yZue-tNSEk,UCtMq7I55sZJcvaWac2-z4Sw,ASMR Apple 🍏 Jelly Fruit Satisfying Eating Sounds Mukbang #shorts,"ASMR Apple Jelly Fruit Satisfying Eating Sounds Mukbang #shorts I do have longer videos on my channel & I upload daily, ...",2021-07-11T18:43:14Z,https://www.youtube.com/watch?v=0yZue-tNSEk
voPJtABYhBc,UCDwzLWgGft47xQ30u-vjsrg,"Sonic Drive-In • 3,000 Calories • MUKBANG",Watch me eat at Sonic Drive-In! This is America's classic Drive-In restaurant where you order food & it's delivered straight to your ...,2017-05-12T19:00:08Z,https://www.youtube.com/watch?v=voPJtABYhBc
IMmcGglvRVI,UChkaVcFUyFoX8szf-lKl_jA,#asmr #mukbang #asmreating #food #asmrfood #honeycomb #honey #honeyjelly #yellowfood #eatingsounds,,2022-11-22T12:52:42Z,https://www.youtube.com/watch?v=IMmcGglvRVI
hS7M24gg53E,UCdcqjdDhbvZ4j7-B0NqyDAQ,ASMR Mukbang Jelly mie yupi burger #shorts #fyp #subscribe #jelly #youtube #yupi,JANE ASMR #makan #kuliner #food #makanan #makanenak #foodporn #makanmakan #foodie #instafood #makananenak ...,2022-11-13T09:16:33Z,https://www.youtube.com/watch?v=hS7M24gg53E
J8L1L8nrKeM,UCOa6uBKJUiyVIgGatAlfb7Q,asmr SATISFYINGLY TASTY ICE CREAM ON A STICK eating sounds #shorts,asmr #mukbang #shortsvideo #candy #eatingshow #eatingsounds.,2022-07-28T19:23:53Z,https://www.youtube.com/watch?v=J8L1L8nrKeM
bGtlAI8zI5Y,UCB7Te5Pb6LOTFV7i0Rzp8dg,"ASMR WHITE FOOD MUKBANG, COCONUT CANDY, MARSHMALLOW FLUFF, LEMON JELLO, CHOCOLATE COVERED OREOS 먹방","ASMR WHITE FOOD MUKBANG, COCONUT CANDY, MARSHMALLOW FLUFF, LEMON JELLO, CHOCOLATE COVERED ...",2022-12-14T16:14:05Z,https://www.youtube.com/watch?v=bGtlAI8zI5Y
Dgylo0-lzYM,UCtMq7I55sZJcvaWac2-z4Sw,ASMR Eating Just Rainbow Coloured Candy 🌈🌈🌈 Satisfying Eating Sounds #shorts,SMR Eating Just Rainbow Coloured Candy Satisfying Eating Sounds #shorts I do have longer videos on my channel & I ...,2021-06-28T19:16:28Z,https://www.youtube.com/watch?v=Dgylo0-lzYM
NcXQR5iy8fU,UCRZIkdbAPf3WISq7ZBjFL4w,ASMR TELUR CEPLOK CABE RAWIT MUKBANG TELUR CABE (EATING SOUNDS) #asmrmukbang #mukbangtelur,,2022-12-30T04:48:07Z,https://www.youtube.com/watch?v=NcXQR5iy8fU
Jr7k9f6CK6Q,UCc7v5yYC_mviB1_fLuB-GRw,ASMR Edible Chalk Eating Sounds | 먹는분필 먹방 | 챌린지 | Crunchy &amp; Satisfying | MINEE EATS,SUBSCRIBE and JOIN MINEE STARS https://www.youtube.com/mineeeats Edible chalk: https://amzn.to/3hKvE45 Lip product I ...,2021-05-22T11:00:13Z,https://www.youtube.com/watch?v=Jr7k9f6CK6Q
FWD-ughajFM,UCrUGJ8XB3KSrc2AWn3Ft0xw,asmr EGG eating sounds,,2021-06-30T14:52:18Z,https://www.youtube.com/watch?v=FWD-ughajFM
qg4s6Rqz--4,UCqQKM29brAJmfQSyh1HNN1A,next? makan sesuai emoji 💝 CR BY:@closerfood #emojichallenge #asmr #asmrsounds #asmreating,,2023-01-08T12:25:00Z,https://www.youtube.com/watch?v=qg4s6Rqz--4
foE3qzHC3uk,UC2CyGPf05clrUTMsH_lbkwA,when MUKBANGERS take cheese TOO FAR,My Instagram: https://www.instagram.com/theohalt_/ Twitter: https://twitter.com/VoxTeaYT Links used (in order): ASMR Bro: ...,2023-02-07T21:13:37Z,https://www.youtube.com/watch?v=foE3qzHC3uk
SJiqDWhQ3RA,UCIq2_p-QKO3jpUg-0m7Jr7g,맛있는 해산물 총집합! 홍새우 타이거새우 해삼 가리비 성게 간장새우 양념새우 새우먹방 RAW Shrimp TigerShrimp Soysauce spicysauce MUKBANG,eating #shrimp #chinesefood #ASMR #새우먹방 Thank you for watching. Stay tuned for more ❤️     Please Remember to ...,2023-02-10T09:00:16Z,https://www.youtube.com/watch?v=SJiqDWhQ3RA
Isr03aEZSns,UCIq2_p-QKO3jpUg-0m7Jr7g,어마어마한 크기의 타이거새우 홍새우 딱새우 흑새우 간장새우 양념새우 새우먹방 RAW Shrimp TigerShrimp Soysauce MUKBANG,eating #shrimp #chinesefood #ASMR #새우먹방 Thank you for watching. Stay tuned for more ❤️     Please Remember to ...,2023-02-09T09:00:16Z,https://www.youtube.com/watch?v=Isr03aEZSns
n432e4K1u30,UCSbbrUG6gp-H8yeyOe8Zkxg,MUKBANGERS EATING TOO MUCH CHEESE!🙀🧀😱,Mukbangers eating too much cheese! Hi! Thank you for stoping by! I'm a BIG FAN of Mukbang/Asmr thas why I made this channel.,2023-02-08T10:01:03Z,https://www.youtube.com/watch?v=n432e4K1u30
a2pJKW4T-BE,UCIq2_p-QKO3jpUg-0m7Jr7g,새우알도 남김없이 먹자 타이거새우 홍새우 딱새우 새우알 크레이피쉬 간장새우 양념새우 새우먹방 RAW Shrimp TigerShrimp Soysauce MUKBANG,eating #shrimp #chinesefood #ASMR #새우먹방 Thank you for watching. Stay tuned for more ❤️     Please Remember to ...,2023-02-09T14:00:01Z,https://www.youtube.com/watch?v=a2pJKW4T-BE
rOtzMHsZfX8,UCtOgdKijUTGmB75871W_HKw,"ASMR FAST FOOD *FRIED CHICKEN, BURGER/SANDWICH, SHAWARMA, FRIES MUKBANG (No Talking) EATING Albaik",pizza #viral #followers  thanku #asmrvideo #fyp #food #foryou #asmrtiktoks #asmrsounds #streetfood #tiktok #FoodLover ...,2023-02-09T17:37:47Z,https://www.youtube.com/watch?v=rOtzMHsZfX8
Cs3zFav_e8Q,UCNMnnRsDoGUYgjfgjf6zC8Q,"ASMR MCDONALD&#39;S BIG BREAKFAST, HASH BROWNS, SAUSAGE, SCRAMBLED EGGS | EATING A LOT OF FOOD MUKBANG","ASMR eating extra big breakfast menus from McDonalds: full, satisfying Big Breakfast is perfect for any morning. Wake up to a ...",2023-02-08T14:35:52Z,https://www.youtube.com/watch?v=Cs3zFav_e8Q
HU5pEJWMXJQ,UCG31Jf0hb9j_PuRJFeXo1SA,ASMR - EATING CRUNCHY CHEETOS! - Soft Spoken Mukbang,"An ASMR video of me eating ""Crunchy Cheetos"" and drinking some pop. A very delicious snack! Super relaxing and satisfying.",2023-02-09T02:34:13Z,https://www.youtube.com/watch?v=HU5pEJWMXJQ
lpGn_hXvjmc,UCGRj8ziEEiVfHuIj-1BqURw,So many pieces 😨 #shorts #asmr #apple #satisfying,"Apple eating, apples, benefits of apples, health benefits of apples, benefits of apple, apple benefits for health, health benefits of ...",2023-02-08T00:56:45Z,https://www.youtube.com/watch?v=lpGn_hXvjmc
WzKMQ-JcjcA,UCjKH_s0QgQyOkeg30gdxh5A,기깔난 먹방 asmr 초코 바나나 생크림 크로플 #shorts #asmr #mukbang #먹방브이로그,asmr #shorts #먹방 #먹방asmr #먹방브이로그 #mukbang #diet #다이어트브이로그 #크로플 #생크림.,2023-02-10T10:15:01Z,https://www.youtube.com/watch?v=WzKMQ-JcjcA
QBzzU437BvQ,UCWQw14wDnnynh0Z47W1jSFQ,ASMR Mukbang Spicy Food Eating Sounds,"Hello guys! I'm Koebona! my channel talk about eating spicy food and eating real sounds. If you love my content please like, ...",2023-02-07T12:35:48Z,https://www.youtube.com/watch?v=QBzzU437BvQ
Uoad5FaAa88,UCzZuGZ8OwwdTMTIPAejS7tA,INI KEKURANGAN MAKAN BUBUR AYAM DI BUBUR BAWAIN! 😱😱😱,"OH TIDAK TERNYATA DI BUBUR BAWAIN ADA KEKURANGANNYA! KAMU WAJIB BACA NIH! - bubur, bubur ayam, bubur ayam ...",2023-02-10T04:15:01Z,https://www.youtube.com/watch?v=Uoad5FaAa88
oVq5QGOo9tc,UCFwpoAFyuBPbJo4tbaoUbyw,"Hyderabad Chicken Biryani, Chicken Lollipop &amp; Papad Eating Challenge | Mukbang | ASMR @nirajpantha","Hyderabad Chicken Biryani, Chicken Lollipop & Papad Eating Challange | Mukbang | ASMR #biryani #chickenbiryani ...",2023-02-10T13:41:43Z,https://www.youtube.com/watch?v=oVq5QGOo9tc
gY2WY9pjq6M,UCOlThmX3MLYZSTAHbbSdwzg,YUMMY MORNING BREAKFAST#asmr #satisfying #mukbang,,2023-02-08T11:45:09Z,https://www.youtube.com/watch?v=gY2WY9pjq6M
LcMCZZnIObU,UCC-PTpx3fwfgkMM7tnd2DxQ,ASMR  Eating Mukbang Super Spicy Food Very Satisfying,"Hi Guys! I hope you like my eating mukbang food and eating sound so yummy. If you love our content like, comment and ...",2023-02-07T12:33:20Z,https://www.youtube.com/watch?v=LcMCZZnIObU
O28SeeVeYE4,UCSVxm54aQPPq6A5i_agQ28g,asmr 10 MINURES FOR SLEEP EMOJI FOOD CHALLENGE mukbang eating sounds 83,ขอบคุณทุกท่านที่ติดตามรับชม กินหว่านแห กินก้อยปลากับทีมงานอาจารย์อิ๊ดโปงลางสะออน แซ่บๆ หม่วนๆ กับบรรยากาศบ้านๆ ...,2023-02-09T14:33:59Z,https://www.youtube.com/watch?v=O28SeeVeYE4
85uR_n8A1Ag,UCKEUsOqLarS9BPEJCbHOg9g,"LÖSER PROBLEM PT2 (MAX mukbang), ft Isabelle!",Här kommer en del två av två fjortisar som leker att dom kan mer om livet än vad ni kan! Hoppas ni gillar den!,2023-02-07T15:00:05Z,https://www.youtube.com/watch?v=85uR_n8A1Ag
YJIv5PMvr6c,UC2bECKT8BRzUFB3lxTdE7Hw,Makan Ayam Goreng Pedas Yummy #short #mukbang,"Yuk makan yuk Ayo kita Makan Seadanya bareng bareng, Yang belum makan yuk kita sama-sama, Kita bersyukur atas apa yang ...",2023-02-09T10:15:13Z,https://www.youtube.com/watch?v=YJIv5PMvr6c
61v8XkOJIGk,UCjKH_s0QgQyOkeg30gdxh5A,기깔난 먹방 asmr 딸기 #shorts #asmr #mukbang #먹방브이로그,asmr #먹방asmr #먹방 #먹방브이로그 #mukbang #다이어트브이로그 #diet #딸기 #strawberry #shorts.,2023-02-08T10:35:00Z,https://www.youtube.com/watch?v=61v8XkOJIGk
H8YcYjxWLX0,UCZkyjY3UIw6cWD_5x5YYJxQ,"HEALTHY MUKBANG Fried herring fillet, buckwheat porridge, green tea, salad | ASMR",I will eat fried herring fillet and buckwheat porridge cooked on water. I will drink green tea with lemon and without sugar. When I ...,2023-02-08T03:58:16Z,https://www.youtube.com/watch?v=H8YcYjxWLX0
Bml59rVTy4Y,UCqTn2PSu7uxI-csLSTDx9Jg,ASMR Mukbang Eating Noodles/ Asmr whisper rambles,"Hi darlings, I'm so sorry I missed my upload day but hey, I'm here now. Been so busy and couldn't edit this in time. Shout out to my ...",2023-02-07T00:32:16Z,https://www.youtube.com/watch?v=Bml59rVTy4Y
8voutW3CM48,UCpvRH1LmLHBRn7PR-pgImIA,ASMR MUKBANG/CAKE EATING SHOW 불닭 짜슐랭 쭈꾸미 스팸 먹방,"ASMR #MUKBANG |Eat homemade noodles,drink juice,Eat cake,SPICY EATING SHOW, BLACK BEAN FIRE NOODLE and ...",2023-02-07T23:34:31Z,https://www.youtube.com/watch?v=8voutW3CM48
lDSOAD4ZRK4,UCjKH_s0QgQyOkeg30gdxh5A,기깔난 먹방 asmr 사탕 #asmr #shorts  #mukbang #먹방브이로그,asmr #먹방브이로그 #먹방 #먹방asmr #mukbang #다이어트브이로그 #diet #사탕 #candy.,2023-02-07T14:49:58Z,https://www.youtube.com/watch?v=lDSOAD4ZRK4
shwrSg4R_Do,UCFjG3aasz-ZgFAVq0NfTegQ,ASMR NUTELLA CROISSANT &amp; WAFFLES CHOCOLATE COOKIES &amp; MILK MUKBANG먹방| (No Talking) EATINGSOUNDS,ASMR NUTELLA CROISSANT & WAFFLES CHOCOLATE COOKIES & MILK MUKBANG먹방| (No Talking) EATINGSOUNDS ...,2023-02-07T17:21:57Z,https://www.youtube.com/watch?v=shwrSg4R_Do
740qcfgdGMI,UCSVxm54aQPPq6A5i_agQ28g,asmr 10 MINURES FOR SLEEP EMOJI FOOD CHALLENGE mukbang eating sounds 84,ขอบคุณทุกท่านที่ติดตามรับชม กินหว่านแห กินก้อยปลากับทีมงานอาจารย์อิ๊ดโปงลางสะออน แซ่บๆ หม่วนๆ กับบรรยากาศบ้านๆ ...,2023-02-09T14:34:57Z,https://www.youtube.com/watch?v=740qcfgdGMI
